tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,prediction1,p1_conf,p1_dog,prediction2,p2_conf,p2_dog,prediction3,p3_conf,p3_dog
668960084974809088,,,2015-11-24 01:11:27+00:00,Twitter for iphone,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,,,,https://twitter.com/dog_rates/status/668960084974809088/photo/1,10.0,10.0,Jaycob,,757.0,263.0,,1,Shower Curtain,22.63,False,Chesapeake Bay Retriever,16.59,True,Bathtub,5.673,False
668955713004314625,,,2015-11-24 00:54:05+00:00,Twitter for iphone,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,,,,https://twitter.com/dog_rates/status/668955713004314625/photo/1,10.0,10.0,,,300.0,77.0,,1,Cocker Spaniel,36.75,True,Lakeland Terrier,27.26,True,Soft-Coated Wheaten Terrier,6.701,True
668932921458302977,,,2015-11-23 23:23:31+00:00,Twitter for iphone,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,,,,https://twitter.com/dog_rates/status/668932921458302977/photo/1,9.0,10.0,Herald,,284.0,63.0,,1,Standard Poodle,23.76,True,Old English Sheepdog,19.56,True,Toy Poodle,14.466,True
668902994700836864,,,2015-11-23 21:24:36+00:00,Twitter for iphone,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,,,,https://twitter.com/dog_rates/status/668902994700836864/photo/1,11.0,10.0,Lambeau,,338.0,107.0,,1,Brittany Spaniel,82.84,True,Ibizan Hound,4.31,True,Blenheim Spaniel,2.8,True
668892474547511297,,,2015-11-23 20:42:48+00:00,Twitter for iphone,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,,,,https://twitter.com/dog_rates/status/668892474547511297/photo/1,11.0,10.0,Ruffles,,422.0,164.0,,1,Kelpie,42.2,True,Collie,22.71,True,Cardigan,16.821,True
668872652652679168,,,2015-11-23 19:24:02+00:00,Twitter for iphone,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,,,,https://twitter.com/dog_rates/status/668872652652679168/photo/1,11.0,10.0,Amélie,,566.0,322.0,,1,Teddy,41.34,False,Pillow,32.56,False,Miniature Schnauzer,3.554,True
668852170888998912,,,2015-11-23 18:02:38+00:00,Twitter for iphone,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,,,,https://twitter.com/dog_rates/status/668852170888998912/photo/1,11.0,10.0,Bobb,,479.0,184.0,,1,Golden Retriever,90.35,True,Tibetan Mastiff,4.15,True,Kuvasz,2.25,True
668826086256599040,,,2015-11-23 16:18:59+00:00,Twitter for iphone,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,,,,https://twitter.com/dog_rates/status/668826086256599040/photo/1,10.0,10.0,Banditt,,467.0,150.0,,1,Malinois,64.02,True,Irish Terrier,15.37,True,Rhodesian Ridgeback,6.846,True
668815180734689280,,,2015-11-23 15:35:39+00:00,Twitter for iphone,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,,,,https://twitter.com/dog_rates/status/668815180734689280/photo/1,7.0,10.0,,,610.0,291.0,,1,Redbone,46.12,True,Italian Greyhound,27.07,True,Miniature Pinscher,10.975,True
668779399630725120,,,2015-11-23 13:13:28+00:00,Twitter for iphone,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,,,,https://twitter.com/dog_rates/status/668779399630725120/photo/1,10.0,10.0,Kevon,,749.0,409.0,,1,Chesapeake Bay Retriever,28.55,True,Weimaraner,14.68,True,Black-Footed Ferret,6.086,False
668655139528511488,,,2015-11-23 04:59:42+00:00,Twitter for iphone,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,,,,https://twitter.com/dog_rates/status/668655139528511488/photo/1,11.0,10.0,Winifred,,562.0,233.0,,1,Beagle,31.91,True,Italian Greyhound,10.33,True,Basenji,9.193,True
668645506898350081,,,2015-11-23 04:21:26+00:00,Twitter for iphone,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,,,,https://twitter.com/dog_rates/status/668645506898350081/photo/1,11.0,10.0,,,962.0,588.0,,1,Ski Mask,30.29,False,Knee Pad,9.69,False,Balance Beam,8.408,False
668643542311546881,,,2015-11-23 04:13:37+00:00,Twitter for iphone,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet https://t.co/IiSdmhkC5N,,,,https://twitter.com/dog_rates/status/668643542311546881/photo/1,3.0,10.0,,,939.0,576.0,,1,Common Iguana,48.4,False,Frilled Lizard,11.14,False,Sandbar,7.898,False
668641109086707712,,,2015-11-23 04:03:57+00:00,Twitter for iphone,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,,,,https://twitter.com/dog_rates/status/668641109086707712/photo/1,10.0,10.0,Hanz,,1145.0,573.0,,1,Vacuum,43.26,False,Pug,14.63,True,Toilet Tissue,2.45,False
668636665813057536,,,2015-11-23 03:46:18+00:00,Twitter for iphone,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,,,,https://twitter.com/dog_rates/status/668636665813057536/photo/1,10.0,10.0,,,1114.0,528.0,,1,Komondor,100.0,True,Llama,0.0,False,Ram,0.0,False
668633411083464705,,,2015-11-23 03:33:22+00:00,Twitter for iphone,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,,,,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1",10.0,10.0,Churlie,,3024.0,1788.0,,1,Pekinese,58.9,True,Shih-Tzu,39.1,True,Japanese Spaniel,0.331,True
668631377374486528,,,2015-11-23 03:25:17+00:00,Twitter for iphone,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,,,,https://twitter.com/dog_rates/status/668631377374486528/photo/1,5.0,10.0,Zeek,,763.0,349.0,,1,Miniature Schnauzer,90.45,True,Australian Terrier,2.25,True,Silky Terrier,1.524,True
668627278264475648,,,2015-11-23 03:09:00+00:00,Twitter for iphone,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,,,,https://twitter.com/dog_rates/status/668627278264475648/photo/1,9.0,10.0,Timofy,,341.0,123.0,,1,French Bulldog,96.54,True,Pug,0.86,True,Boston Bull,0.8,True
668625577880875008,,,2015-11-23 03:02:14+00:00,Twitter for iphone,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,,,,https://twitter.com/dog_rates/status/668625577880875008/photo/1,10.0,10.0,Maks,,417.0,140.0,,1,Ox,7.15,False,Groenendael,5.45,True,Angora,4.503,False
668623201287675904,,,2015-11-23 02:52:48+00:00,Twitter for iphone,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,,,,"https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1,https://twitter.com/dog_rates/status/668623201287675904/photo/1",10.0,10.0,Jomathan,,1551.0,851.0,,4,Chihuahua,70.82,True,Pomeranian,9.14,True,Titi,6.733,False
668620235289837568,,,2015-11-23 02:41:01+00:00,Twitter for iphone,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,,,,https://twitter.com/dog_rates/status/668620235289837568/photo/1,10.0,10.0,Kallie,,211.0,45.0,,1,Crash Helmet,75.79,False,Toaster,3.75,False,Mouse,2.727,False
668614819948453888,,,2015-11-23 02:19:29+00:00,Twitter for iphone,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,,,,https://twitter.com/dog_rates/status/668614819948453888/photo/1,7.0,10.0,,,654.0,341.0,,1,Bustard,38.08,False,Pelican,10.06,False,Crane,8.471,False
668567822092664832,,,2015-11-22 23:12:44+00:00,Twitter for iphone,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,,,,https://twitter.com/dog_rates/status/668567822092664832/photo/1,11.0,10.0,Marvin,,265.0,62.0,,1,Shih-Tzu,98.56,True,Lhasa,0.71,True,Pekinese,0.305,True
668544745690562560,,,2015-11-22 21:41:02+00:00,Twitter for iphone,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,,,,https://twitter.com/dog_rates/status/668544745690562560/photo/1,10.0,10.0,,,561.0,250.0,,1,Bearskin,42.79,False,Bow,25.89,False,Panpipe,2.156,False
668542336805281792,,,2015-11-22 21:31:28+00:00,Twitter for iphone,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,,,,https://twitter.com/dog_rates/status/668542336805281792/photo/1,10.0,10.0,,,497.0,231.0,,1,American Staffordshire Terrier,26.77,True,French Bulldog,25.41,True,Staffordshire Bullterrier,21.238,True
668537837512433665,,,2015-11-22 21:13:35+00:00,Twitter for iphone,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,,,,https://twitter.com/dog_rates/status/668537837512433665/photo/1,8.0,10.0,Spark,,265.0,79.0,,1,Lakeland Terrier,37.3,True,Toy Poodle,25.04,True,Chihuahua,18.974,True
668528771708952576,,,2015-11-22 20:37:34+00:00,Twitter for iphone,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,,,,https://twitter.com/dog_rates/status/668528771708952576/photo/1,12.0,10.0,Gòrdón,,496.0,242.0,,1,Labrador Retriever,19.58,True,Kuvasz,12.16,True,English Setter,8.146,True
668507509523615744,,,2015-11-22 19:13:05+00:00,Twitter for iphone,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,,,,https://twitter.com/dog_rates/status/668507509523615744/photo/1,10.0,10.0,,,345.0,116.0,,1,Basenji,5.54,True,Shetland Sheepdog,5.43,True,Whippet,5.191,True
668496999348633600,,,2015-11-22 18:31:19+00:00,Twitter for iphone,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,,,,https://twitter.com/dog_rates/status/668496999348633600/photo/1,8.0,10.0,Jo,,436.0,146.0,,1,Staffordshire Bullterrier,41.29,True,Miniature Pinscher,16.15,True,American Staffordshire Terrier,11.249,True
668484198282485761,,,2015-11-22 17:40:27+00:00,Twitter for iphone,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,,,,https://twitter.com/dog_rates/status/668484198282485761/photo/1,9.0,10.0,,,453.0,253.0,,1,Standard Poodle,58.74,True,Bedlington Terrier,18.24,True,Afghan Hound,4.097,True
668480044826800133,,,2015-11-22 17:23:57+00:00,Twitter for iphone,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,,,,https://twitter.com/dog_rates/status/668480044826800133/photo/1,11.0,10.0,Dayz,,491.0,162.0,,1,Arctic Fox,11.92,False,Labrador Retriever,10.0,True,Pug,8.672,True
668466899341221888,,,2015-11-22 16:31:42+00:00,Twitter for iphone,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,,,,https://twitter.com/dog_rates/status/668466899341221888/photo/1,4.0,10.0,,,936.0,560.0,,1,Shopping Basket,39.84,False,Hamper,36.32,False,Bassinet,8.417,False
668297328638447616,,,2015-11-22 05:17:54+00:00,Twitter for iphone,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,,,,https://twitter.com/dog_rates/status/668297328638447616/photo/1,9.0,10.0,,,656.0,319.0,,1,King Penguin,60.67,False,Ice Bear,26.42,False,Eskimo Dog,3.278,True
668291999406125056,,,2015-11-22 04:56:43+00:00,Twitter for iphone,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,,,,https://twitter.com/dog_rates/status/668291999406125056/photo/1,10.0,10.0,,,264.0,34.0,,1,Web Site,99.55,False,Skunk,0.14,False,Badger,0.069,False
668286279830867968,,,2015-11-22 04:33:59+00:00,Twitter for iphone,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,,,,https://twitter.com/dog_rates/status/668286279830867968/photo/1,11.0,10.0,Rusty,,535.0,149.0,,1,Golden Retriever,21.59,True,Basset,18.92,True,Cardigan,11.301,True
668274247790391296,,,2015-11-22 03:46:11+00:00,Twitter for iphone,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,,,,https://twitter.com/dog_rates/status/668274247790391296/photo/1,10.0,10.0,Sophie,,886.0,248.0,,1,Soft-Coated Wheaten Terrier,40.64,True,Lakeland Terrier,26.39,True,Toy Poodle,15.084,True
668268907921326080,,,2015-11-22 03:24:58+00:00,Twitter for iphone,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,,,,https://twitter.com/dog_rates/status/668268907921326080/photo/1,10.0,10.0,,,592.0,261.0,,1,Pembroke,48.48,True,Cardigan,42.53,True,Basenji,1.475,True
668256321989451776,,,2015-11-22 02:34:57+00:00,Twitter for iphone,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,,,,https://twitter.com/dog_rates/status/668256321989451776/photo/1,13.0,10.0,Jareld,,1385.0,667.0,,1,Canoe,40.77,False,Paddle,11.55,False,Pembroke,9.443,True
668248472370458624,,,2015-11-22 02:03:45+00:00,Twitter for iphone,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,,,,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8.0,10.0,Bisquick,,1056.0,523.0,,1,Chihuahua,73.45,True,Miniature Pinscher,6.83,True,Toy Terrier,4.637,True
668237644992782336,,,2015-11-22 01:20:44+00:00,Twitter for iphone,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,,,,https://twitter.com/dog_rates/status/668237644992782336/photo/1,10.0,10.0,Torque,,6614.0,3100.0,,1,Chow,80.93,True,Minivan,7.13,False,Pekinese,3.787,True
668226093875376128,,,2015-11-22 00:34:50+00:00,Twitter for iphone,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,,,,https://twitter.com/dog_rates/status/668226093875376128/photo/1,10.0,10.0,,,323.0,115.0,,1,Trombone,39.03,False,Cornet,31.41,False,French Horn,25.518,False
668221241640230912,,,2015-11-22 00:15:33+00:00,Twitter for iphone,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,,,,https://twitter.com/dog_rates/status/668221241640230912/photo/1,10.0,10.0,,,537.0,215.0,,1,Chow,39.51,True,Golden Retriever,37.21,True,Labrador Retriever,14.879,True
668204964695683073,,,2015-11-21 23:10:52+00:00,Twitter for iphone,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,,,,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8.0,10.0,Ron,,586.0,206.0,,1,Labrador Retriever,65.52,True,Golden Retriever,10.79,True,Chesapeake Bay Retriever,6.583,True
668190681446379520,,,2015-11-21 22:14:07+00:00,Twitter for iphone,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,,,,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12.0,10.0,Skittles,,696.0,210.0,,1,Blenheim Spaniel,95.84,True,Cocker Spaniel,2.68,True,Welsh Springer Spaniel,0.779,True
668171859951755264,,,2015-11-21 20:59:20+00:00,Twitter for iphone,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,,,,https://twitter.com/dog_rates/status/668171859951755264/photo/1,7.0,10.0,,,525.0,208.0,,1,Chihuahua,66.48,True,Cowboy Boot,6.03,False,Giant Panda,5.984,False
668154635664932864,,,2015-11-21 19:50:53+00:00,Twitter for iphone,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,,,,https://twitter.com/dog_rates/status/668154635664932864/photo/1,9.0,10.0,,,522.0,336.0,,1,Arctic Fox,47.36,False,Wallaby,26.14,False,White Wolf,8.095,False
668142349051129856,,,2015-11-21 19:02:04+00:00,Twitter for iphone,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,,,,https://twitter.com/dog_rates/status/668142349051129856/photo/1,2.0,10.0,,,592.0,306.0,,1,Angora,91.88,False,Hen,3.78,False,Wood Rabbit,1.101,False
668113020489474048,,,2015-11-21 17:05:31+00:00,Twitter for iphone,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,,,,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6.0,10.0,Alfie,,709.0,265.0,,1,Pembroke,54.89,True,Cardigan,19.11,True,Collie,5.981,True
667937095915278337,,,2015-11-21 05:26:27+00:00,Twitter for iphone,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,,,,https://twitter.com/dog_rates/status/667937095915278337/photo/1,3.0,10.0,,,1356.0,866.0,,1,Hamster,17.21,False,Guinea Pig,9.49,False,Band Aid,6.0,False
667924896115245057,,,2015-11-21 04:37:59+00:00,Twitter for iphone,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,,,,https://twitter.com/dog_rates/status/667924896115245057/photo/1,9.0,10.0,Jiminy,,318.0,119.0,,1,Labrador Retriever,20.91,True,Hog,20.4,False,Newfoundland,16.591,True
667915453470232577,,,2015-11-21 04:00:28+00:00,Twitter for iphone,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,,,,https://twitter.com/dog_rates/status/667915453470232577/photo/1,10.0,10.0,Otis,,222.0,59.0,,1,Leatherback Turtle,45.25,False,Boxer,19.67,True,Terrapin,16.098,False
667911425562669056,,,2015-11-21 03:44:27+00:00,Twitter for iphone,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,,,,https://twitter.com/dog_rates/status/667911425562669056/photo/1,5.0,10.0,,,523.0,329.0,,1,Frilled Lizard,25.77,False,Ox,23.52,False,Triceratops,8.532,False
667902449697558528,,,2015-11-21 03:08:47+00:00,Twitter for iphone,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,,,,https://twitter.com/dog_rates/status/667902449697558528/photo/1,9.0,10.0,Cleopatricia,,905.0,396.0,,1,Norwegian Elkhound,29.89,True,Malamute,27.95,True,Eskimo Dog,19.843,True
667886921285246976,,,2015-11-21 02:07:05+00:00,Twitter for iphone,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,,,,https://twitter.com/dog_rates/status/667886921285246976/photo/1,11.0,10.0,Erik,,2011.0,1180.0,,1,Pomeranian,80.04,True,Pekinese,16.84,True,Chihuahua,0.895,True
667885044254572545,,,2015-11-21 01:59:37+00:00,Twitter for iphone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,,,,https://twitter.com/dog_rates/status/667885044254572545/photo/1,10.0,10.0,Stu,,868.0,530.0,,1,Malamute,8.85,True,Golden Retriever,8.75,True,Muzzle,7.501,False
667878741721415682,,,2015-11-21 01:34:35+00:00,Twitter for iphone,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,,,,https://twitter.com/dog_rates/status/667878741721415682/photo/1,2.0,10.0,Tedrick,,409.0,127.0,,1,Seat Belt,20.04,False,Miniature Pinscher,10.6,True,Schipperke,10.473,True
667873844930215936,,,2015-11-21 01:15:07+00:00,Twitter for iphone,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,,,,https://twitter.com/dog_rates/status/667873844930215936/photo/1,10.0,10.0,,,667.0,440.0,,1,Common Iguana,99.96,False,Frilled Lizard,0.02,False,African Chameleon,0.013,False
667866724293877760,,,2015-11-21 00:46:50+00:00,Twitter for iphone,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,,,,https://twitter.com/dog_rates/status/667866724293877760/photo/1,10.0,10.0,Shaggy,,3172.0,1110.0,,1,Jigsaw Puzzle,100.0,False,Prayer Rug,0.0,False,Doormat,0.0,False
667861340749471744,,,2015-11-21 00:25:26+00:00,Twitter for iphone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,,,,https://twitter.com/dog_rates/status/667861340749471744/photo/1,9.0,10.0,,,253.0,86.0,,1,Malamute,96.73,True,Siberian Husky,1.62,True,Eskimo Dog,1.128,True
667832474953625600,,,2015-11-20 22:30:44+00:00,Twitter for iphone,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",,,,https://twitter.com/dog_rates/status/667832474953625600/photo/1,12.0,10.0,,,303.0,68.0,,1,Miniature Pinscher,21.42,True,Bath Towel,14.68,False,Chihuahua,10.415,True
667806454573760512,,,2015-11-20 20:47:20+00:00,Twitter for iphone,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,,,,https://twitter.com/dog_rates/status/667806454573760512/photo/1,10.0,10.0,Filup,,1111.0,535.0,,1,Toyshop,25.31,False,Chihuahua,18.72,True,Brabancon Griffon,11.28,True
667801013445750784,,,2015-11-20 20:25:43+00:00,Twitter for iphone,OMIGOD 12/10 https://t.co/SVMF4Frf1w,,,,https://twitter.com/dog_rates/status/667801013445750784/photo/1,12.0,10.0,,,346.0,101.0,,1,Flat-Coated Retriever,50.84,True,Chesapeake Bay Retriever,26.22,True,Curly-Coated Retriever,4.892,True
667793409583771648,,,2015-11-20 19:55:30+00:00,Twitter for iphone,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,,,,https://twitter.com/dog_rates/status/667793409583771648/photo/1,8.0,10.0,,,736.0,358.0,,1,Dalmatian,53.51,True,English Setter,45.12,True,Great Dane,0.816,True
667782464991965184,,,2015-11-20 19:12:01+00:00,Twitter for iphone,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,,,,https://twitter.com/dog_rates/status/667782464991965184/photo/1,9.0,10.0,,,434.0,261.0,,1,Lorikeet,46.61,False,Hummingbird,8.3,False,African Grey,5.425,False
667773195014021121,,,2015-11-20 18:35:10+00:00,Twitter Web Client,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,,,,https://twitter.com/dog_rates/status/667773195014021121/photo/1,8.0,10.0,,,243.0,61.0,,1,West Highland White Terrier,36.05,True,Pug,9.35,True,Ice Bear,6.904,False
667766675769573376,,,2015-11-20 18:09:16+00:00,Twitter Web Client,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,,,,https://twitter.com/dog_rates/status/667766675769573376/photo/1,9.0,10.0,Calvin,,476.0,243.0,,1,Fire Engine,88.35,False,Tow Truck,7.47,False,Jeep,1.277,False
667728196545200128,,,2015-11-20 15:36:22+00:00,Twitter Web Client,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,,,,https://twitter.com/dog_rates/status/667728196545200128/photo/1,11.0,10.0,Olive,,398.0,162.0,,1,Kuvasz,36.02,True,Golden Retriever,29.37,True,Labrador Retriever,27.067,True
667724302356258817,,,2015-11-20 15:20:54+00:00,Twitter Web Client,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10 https://t.co/0nIxPTDWAZ,,,,https://twitter.com/dog_rates/status/667724302356258817/photo/1,7.0,10.0,,,517.0,341.0,,1,Ibex,61.91,False,Bighorn,12.51,False,Ram,7.467,False
667549055577362432,,,2015-11-20 03:44:31+00:00,Twitter Web Client,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,,,,https://twitter.com/dog_rates/status/667549055577362432/photo/1,1.0,10.0,,,6138.0,2454.0,,1,Electric Fan,98.44,False,Spotlight,0.77,False,Lampshade,0.19,False
667546741521195010,,,2015-11-20 03:35:20+00:00,Twitter Web Client,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,,,,https://twitter.com/dog_rates/status/667546741521195010/photo/1,9.0,10.0,George,,355.0,138.0,,1,Toy Poodle,78.74,True,Miniature Poodle,20.22,True,Teddy,0.405,False
667544320556335104,,,2015-11-20 03:25:43+00:00,Twitter Web Client,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",,,,https://twitter.com/dog_rates/status/667544320556335104/photo/1,10.0,10.0,Kial,,917.0,568.0,,1,Pomeranian,41.29,True,Pembroke,31.3,True,Chihuahua,7.196,True
